language,pegon,latin
Sunda,تَهُونْ,taun
Sunda,أَنْتَاوِيسْ,antawis
Sunda,فُتࣤرَانَا,putěrana
Sunda,فَڠْ,paṅ
Sunda,صَالِيحْنَا,ṣaliẖna
Sunda,ۑَأَيْتَ,ñaeta
Sunda,شِيْثْ,śiṫ
Sunda,كَأَنْجࣤنْنَا,kaanjěnna
Sunda,نُوْرُنْكࣤنْ,nurunkěn
Sunda,عِلْمُنَا,'ilmuna
Sunda,فِيْوࣤجࣤڠْ,piwějěṅ
Sunda,شِيثْ,śiṫ
Sunda,ؼَاؼَنْتِيْ,gaganti
Sunda,رَامَنَا,ramana
Sunda,كَاؼُوْڠَنْ,kaguṅan
Sunda,أَنُوشْ,anuś
Sunda,أَنُوْشْ,anuś
Sunda,فُوْفُتࣤرَا,puputěra
Sunda,قِيْنَانْ,qinan
Sunda,مَهْلَائِيْلْ,mahlail
Sunda,أُخْنُوْخْ,uḵnuḵ
Sunda,إِدْرِيسْ,idris
Sunda,إِدْرِيْسْ,idris
Sunda,وَاذْكُرْ,waḋkur
Sunda,الْكِتَابِ,al-kitabi
Sunda,إِدْرِيْسَ,idrisa
Sunda,إِنَّهُ,innahu
Sunda,صِدِّيْقًا,ṣiddiqan
Sunda,نَبِيًّا,nabiyyan
Sunda,چَرِيْتَاكࣤنْ,caritakěn
Sunda,كَؤُڠࣤلْ,kauṅěl
Sunda,سَئࣤۑَانَ,saěñana
Sunda,تُرْتَ,turta
Sunda,مُڠْؼَارَنْ,muṅgaran
Sunda,مِيْمِتِيْ,mimiti
Sunda,نُوْلِسْ,nulis
Sunda,قَلَمْ,qalam
Sunda,ڠَافُوتْ,ṅaput
Sunda,بَاجُوْ,baju
Sunda,هࣤلَانَا,hělana
Sunda,كَؼُوْڠَنْ,kaguṅan
Sunda,فَڠَاوࣤرُهْ,paṅawěruh
Sunda,بَينْتَڠْ,bentaṅ
Sunda,أُتُسْ,utus
Sunda,دِيْ,di
Sunda,بَابِيْلْ,babil
Sunda,هَارُوْتْ,harut
Sunda,مَارُوْتْ,marut
Sunda,وَاتَّبَعُوْا,wattaba'u
Sunda,تَتْلُوا,tatlu
Sunda,الشَّيَاطِيْنُ,aś-śayaṯinu
Sunda,مُلْكِ,mulki
Sunda,سُلَيْمَانَ,sulaimana
Sunda,قَوْمْ,qom
Sunda,يَهُوْدِيْ,yaudi
Sunda,ڠَاؼُوْؼُوْ,ṅagugu
Sunda,سَانِسْكَرَا,saniskara
Sunda,جَايَنَا,jayana
Sunda,كࣤرَاجَأَنْ,kěrajaan
Sunda,سُلَيْمَانْ,sulaiman
Sunda,كَفَرَ,kapara
Sunda,سُلَيْمَانُ,sulaimanu
Sunda,وَلَكِنَّ,walakinna
Sunda,الشَّيَاطِيْنَ,aś-śayaṯina
Sunda,كَفَرُوْا,kaparu
Sunda,فَدَاحَالْ,padaẖal
Sunda,يُعَلِّمُوْنَ,yu'allimuna
Sunda,النَّاسَ,an-nasa
Sunda,السِّحْرَ,as-siẖra
Sunda,أُنْزِلَ,unzila
Sunda,الْمَلَكَيْنِ,al-malakeni
Sunda,بِبَابِلَ,bibabila
Sunda,هَارُوْتَ,haruta
Sunda,وَمَارُوْتَ,wamaruta
Sunda,ڠَاجَرْكࣤنْ,ṅajarkěn
Sunda,سِحِرْ,siẖir
Sunda,رَيْيَا,rea
Sunda,مَلَكْ,malak
Sunda,مَارُوتْ,marut
Sunda,نَؼَرِيْ,nagari
Sunda,بَابِلْ,babil
Sunda,يُعَلِّمَانِ,yu'allimani
Sunda,أَحَدٍ,aẖadin
Sunda,حَتِيْ,ẖati
Sunda,يَقُوْلَا,yaqula
Sunda,فِتْنَةٌ,pitnatun
Sunda,تَكْفُرْ,takpur
Sunda,ؼَيْ,ge
Sunda,ڠَاوُلَڠْكࣤنْ,ṅawulaṅkěn
Sunda,نَؤُنْ,naun
Sunda,أَوْؼَيْ,oge
Sunda,چَرِيْتَأَنْ,caritaan
Sunda,هࣤلَا,hěla
Sunda,كِيࣤ,kiyě
Sunda,أُوْكُرْ,ukur
Sunda,أَنْدِيْكَ,andika
Sunda,أَنْدِيْكَا,andika
Sunda,فَيَتَعَلَّمُوْنَ,payata'allamuna
Sunda,مِنْهُمَا,minhuma
Sunda,يُفَرِّقُوْنَ,yuparriquna
Sunda,الْمَرْءِ,al-mar`i
Sunda,وَزَوْجِهِ,wazojihi
Sunda,أَلَاجَرْ,alajar
Sunda,تَيْيَا,tea
Sunda,مِيْسَهْكࣤنْ,misahkěn
Sunda,لَاكِيْ,laki
Sunda,رَابِيْ,rabi
Sunda,هُمْ,hum
Sunda,بِضَآرِّيْنَ,biḏaārrina
Sunda,بِإِذْنِ,biiḋni
Sunda,بِيْسَا,bisa
Sunda,ڠَامَضَرَتْكࣤنْ,ṅamaḏaratkěn
Sunda,كَاسِڠْسَهَا,kasiṅsaha
Sunda,كَلَوَانْ,kalawan
Sunda,وࣤدِيْ,wědi
Sunda,وَيَتَعَلَّمُوْنَ,wayata'allamuna
Sunda,يَضُرُّهُمْ,yaḏurruhum
Sunda,يَنْفَعُهُمْ,yanpa'uhum
Sunda,لَائِنْ,lain
Sunda,مَنْفَعَةْ,manpa'at
Sunda,مَضَرَةْ,maḏarat
Sunda,وَلَقَدْ,walaqad
Sunda,عَلِمُوْا,'alimu
Sunda,لَمَنِ,lamani
Sunda,اشْتَرَاهُ,aśtarahu
Sunda,الْأࣤخِرَةِ,al-ěḵirati
Sunda,خَلاَقٍ,ḵalaqin
Sunda,ۑَرَاهَوْئَنْ,ñaraoan
Sunda,ڠَاؼُوْنَاكࣤنْ,ṅagunakěn
Sunda,بَاؼِيَانْ,bagian
Sunda,نَنُونْ,nanun
Sunda,أَخِرَةْ,aḵirat
Sunda,وَلَبِئْسَ,walabi`sa
Sunda,شَرَوْا,śarau
Sunda,أَنْفُسَهُمْ,anpusahum
Sunda,لَوْ,lo
Sunda,كَانُوْا,kanu
Sunda,يَعْلَمُوْنَ,ya'lamuna
Sunda,كَچِيْدَا,kacida
Sunda,ؼُوْرِيڠْنَا,guriṅna
Sunda,ڠَجُوَالْ,ṅajual
Sunda,دِيْرِيْنَا,dirina
Sunda,ۑَهَوْئَنْ,ñaoan
Sunda,نُوْحْ,nuẖu
Sunda,نَبَأَ,nabaa
Sunda,نُوْحٍ,nuẖin
Sunda,بَاچَاكࣤنْ,bacakěn
Sunda,چَرِيْتَا,carita
Sunda,لَكْ,lak
Sunda,مَتُوْشْلَخْ,matuślaḵ
Sunda,أُخْنُوخْ,uḵnuḵ
Sunda,قَوْمِ,qomi
Sunda,نَذِيْرٌ,naḋirun
Sunda,سَأَيْسْتُوْنَا,saestuna
Sunda,ڠَوَاوَدِيَنْ,ṅawawadiyan
Sunda,أَنِ,ani
Sunda,اعْبُدُوا,a'budu
Sunda,وَاتَّقُوْهُ,wattaquhu
Sunda,وَأَطِيْعُوْنَ,waaṯi'una
Sunda,عَرِبَدَهْ,'aribadah
Sunda,مَسِڠْ,masiṅ
Sunda,يَغْفِرْ,yaġpir
Sunda,ذُنُوْبِكُمْ,ḋunubikum
Sunda,وَيُؤَخِّرْكُمْ,wayuaḵḵirkum
Sunda,أَجَلٍ,ajalin
Sunda,مُّسَمًّى,mmusamman
Sunda,ڠَاهَمْفُوْرَا,ṅahampura
Sunda,أَرَنْدِيْكَا,arandika
Sunda,تَيمْفُوْ,tempu
Sunda,تِيْتِسْ,titis
Sunda,تُوْلِسْنَا,tulisna
Sunda,أَجَلَ,ajala
Sunda,إِذَا,iḋa
Sunda,جَاءَ,ja`a
Sunda,يُؤَخَّرُ,yuaḵḵaru
Sunda,سَئَيسْتَونَا,saestona
Sunda,تُوْلِسْ,tulis
Sunda,تِي,ti
Sunda,تُوْمِيْبَا,tumiba
Sunda,فُنْدُورْكࣤنْ,pundurkěn
Sunda,ۑَرَاهَوْ,ñaraho
Sunda,الْمَلَأُ,al-malau
Sunda,قَوْمِهِ,qomihi
Sunda,بَشَرًا,baśaran
Sunda,مِّثْلَنَا,mmiṫlana
Sunda,أَرَاذِلُنَا,araḋiluna
Sunda,بَادِيَ,badiya
Sunda,الرَّأْيِ,ar-ra`yi
Sunda,نَرَى,nara
Sunda,عَلَيْنَا,'alaina
Sunda,فَضْلٍ,paḏlin
Sunda,بَلْ,bal
Sunda,نَظُنُّكُمْ,naẕunnukum
Sunda,كَاذِبِيْنَ,kaḋibina
Sunda,ؼࣤؼࣤدَيْنْ,gěgěden
Sunda,قَومْنَا,qomna
Sunda,كَالُفُرْ,kalupur
Sunda,بِيَاسَ,biasa
Sunda,سَرَيْرَيَا,sareraya
Sunda,ؼࣤنِيْڠْ,gěniṅ
Sunda,نُوْرُتْ,nurut
Sunda,جَيْمْبِيْلْ,jembil
Sunda,مَلِيْكِيْرْ,malikir
Sunda,فُنْجُلْنَا,punjulna
Sunda,سِيْؼَانَا,sigana
Sunda,بَوْهَوْڠْ,bohoṅ
Sunda,أَرَءَيْتُمْ,ara`etum
Sunda,كُنْتُ,kuntu
Sunda,بَيِّنَةٍ,bayyinatin
Sunda,مِّنْ,mmin
Sunda,رَبِّيْ,rabbi
Sunda,وَآتَانِيْ,waātani
Sunda,رَحْمَةً,raẖmatan
Sunda,عِنْدِهِ,'indihi
Sunda,فَعُمِّيَتْ,pa'ummiyat
Sunda,عَلَيْكُمْ,'alaikum
Sunda,أَنُلْزِمُكُمُوْهَا,anulzimukumuha
Sunda,وَأَنْتُمْ,waantum
Sunda,لَهَا,laha
Sunda,كَارِهُوْنَ,karihuna
Sunda,نوح,nuẖ
Sunda,فِكِيْرَانْ,pikiran
Sunda,بُكْتِيْ,bukti
Sunda,فَافَرِيْنْ,paparin
Sunda,أࣤنْچَنْ,ěncan
Sunda,فُوْؼُهْ,puguh
Sunda,مَكْسَا,maksa
Sunda,أَرِيْمَنْ,ariman
Sunda,سَأَنْجࣤنْ,saanjěn
Sunda,وَيَا,waya
Sunda,أَسْأَلُكُمْ,asalukum
Sunda,مَالًا,malan
Sunda,أَجْرِيَ,ajriya
Sunda,بِطَارِدِ,biṯaridi
Sunda,آمَنُوْا,āmanu
Sunda,إِنَّهُمْ,innahum
Sunda,مُلَاقُوْا,mulaqu
Sunda,رَبِّهِمْ,rabbihim
Sunda,وَلَكِنِّيْ,walakinni
Sunda,أَرَاكُمْ,arakum
Sunda,قَوْمًا,qoman
Sunda,تَجْهَلُوْنَ,tajhaluna
Sunda,دࣤئِيهْ,děih
Sunda,مَيْنْتَ,menta
Sunda,أُوْفَهْ,upah
Sunda,كَأَرَنْدِيْكَ,kaarandika
Sunda,ؼَنْجَرَنْ,ganjaran
Sunda,ڠُوْسِرْ,ṅusir
Sunda,فَفَڠْؼِهْ,papaṅgih
Sunda,فَڠَيْرَانْنَا,paṅeranna
Sunda,سَابَلِكْنَا,sabalikna
Sunda,ۑَأَرَنْدِيْكَا,ñaarandika
Sunda,ڠَلَرْتِيْ,ṅalarti
Sunda,يَنْصُرُنِيْ,yanṣuruni
Sunda,طَرَدْتُهُمْ,ṯaradtuhum
Sunda,أَفَلَا,apala
Sunda,تَذَكَّرُوْنَ,taḋakkaruna
Sunda,ڠَابَيْلَا,ṅabela
Sunda,أُسِرْ,usir
Sunda,أَرِيْلِڠْ,ariliṅ
Sunda,أَقُوْلُ,aqulu
Sunda,عِنْدِيْ,'indi
Sunda,خَزَائِنُ,ḵazainu
Sunda,الْغَيْبَ,al-ġeba
Sunda,مَلَكٌ,malakun
Sunda,لِلَّذِيْنَ,lillaḋina
Sunda,تَزْدَرِيْ,tazdari
Sunda,أَعْيُنُكُمْ,a'yunukum
Sunda,يُؤْتِيَهُمُ,yu`tiyahumu
Sunda,اَللهُ,allāhu
Sunda,أَنْفُسِهِمْ,anpusihim
Sunda,إِذًا,iḋan
Sunda,ؼُوْدَڠْ,gudaṅ
Sunda,كَاكَيَأَنْ,kakayaan
Sunda,ۑَهَوْ,ñao
Sunda,غَائِبْ,ġaib
Sunda,ڠَاكُوْ,ṅaku
Sunda,فَوْنْ,pon
Sunda,كِيْتُ,kitu
Sunda,فَنْدَڠْ,pandaṅ
Sunda,هِيْنَا,hina
Sunda,هَدَيْيَانْ,hadean
Sunda,لَڠْكُڠْ,laṅkuṅ
Sunda,أُوْنِڠَا,uniṅa
Sunda,سَانِسْكَارَا,saniskara
Sunda,أࣤسِيْنِڠْ,ěsiniṅ
Sunda,أَتِيْ,ati
Sunda,سِيْكَفْ,sikap
Sunda,تَڠْتُوْ,taṅtu
Sunda,ؼَوْلَوْڠَانْ,goloṅan
Sunda,دَارَلِيْمْ,daralim
Sunda,نُوْحُ,nuẖu
Sunda,جَادَلْتَنَا,jadaltana
Sunda,فَأَكْثَرْتَ,paakṫarta
Sunda,جِدَالَنَا,jidalana
Sunda,فَأْتِنَا,pa`tina
Sunda,تَعِدُنَا,ta'iduna
Sunda,كُنْتَ,kunta
Sunda,الصَّادِقِيْنَ,aṣ-ṣadiqina
Sunda,قَوْمْنَا,qomna
Sunda,چُوْكُفْ,cukup
Sunda,بَنْتَاهَنْ,bantahan
Sunda,فَنْجࣤڠْ,panjěṅ
Sunda,تࣤئِڠْ,těiṅ
Sunda,أَيࣤنَا,ayěna
Sunda,فَيْكْ,pek
Sunda,دَاتَڠْكࣤنْ,dataṅkěn
Sunda,عَذَابْ,'aḋab
Sunda,أَنْچَمْكࣤنْ,ancamkěn
Sunda,سَرَيْرَيْيَا,sarerea
Sunda,أَۑَا,aña
Sunda,يَأْتِيْكُمْ,ya`tikum
Sunda,شَاءَ,śa`a
Sunda,أَنْتُمْ,antum
Sunda,بِمُعْجِزِيْنَ,bimu'jizina
Sunda,نِبَنْكࣤنْ,nibankěn
Sunda,سِكْسَأَنْ,siksaan
Sunda,لُوْفُتْ,luput
Sunda,يَنْفَعُكُمْ,yanpa'ukum
Sunda,نُصْحِي,nuṣẖi
Sunda,أَرَدْتُ,aradtu
Sunda,أَنْصَحَ,anṣaẖa
Sunda,اللَّهُ,allahu
Sunda,يُرِيدُ,yuridu
Sunda,يُغْوِيَكُمْ,yuġwiyakum
Sunda,رَبُّكُمْ,rabbukum
Sunda,وَإِلَيْهِ,wailaihi
Sunda,تُرْجَعُونَ,turja'una
Sunda,تَيَا,taya
Sunda,ؼُوْنَنَا,gunana
Sunda,نَصِيْحَتَنْ,naṣiẖatan
Sunda,رَيكْ,rek
Sunda,ۑَاسَرْكࣤنْ,ñasarkěn
Sunda,لَجࣤڠْنَا,lajěṅna
Sunda,مُنَاجَةْ,munajat
Sunda,دَعَوْتُ,da'autu
Sunda,قَوْمِيْ,qomi
Sunda,لَيْلًا,lelan
Sunda,وَنَهَارًا,wanaharan
Sunda,ؼُوسْتِيْ,gusti
Sunda,وࣤڠِيْ,wěṅi
Sunda,تࣤفࣤتَوتْ,těpětot
Sunda,عَبْدِيْڠُوَارْ,'abdiṅuar
Sunda,ڠَجَكْ,ṅajak
Sunda,عَبْدِيْ,'abdi
Sunda,فَلَمْ,palam
Sunda,يَزِدْهُمْ,yazidhum
Sunda,دُعَآئِيْ,du'āi
Sunda,فِرَارًا,piraran
Sunda,نَڠِيْڠْ,naṅiṅ
Sunda,كَالَهْكَهْ,kalahkah
Sunda,بࣤكِيْ,běki
Sunda,ڠَاجَرَؤُهَنْ,ṅajarauhan
Sunda,وَإِنِّيْ,wainni
Sunda,كُلَّمَا,kullama
Sunda,دَعَوْتُهُمْ,da'autuhum
Sunda,لِتَغْفِرَ,litaġpira
Sunda,جَعَلُوْا,ja'alu
Sunda,أَصَابِعَهُمْ,aṣabi'ahum
Sunda,آذَانِهِمْ,āḋanihim
Sunda,وَاسْتَغْثَوْا,wastaġṫo
Sunda,ثِيَابَهُمْ,ṫiabahum
Sunda,وَأَصَرُّوْا,waaṣarru
Sunda,وَاسْتَكْبَرُوا,wastakbaru
Sunda,اسْتِكْبَارًا,astikbaran
Sunda,سَبَنْ,saban
Sunda,سُفَدَوسْ,supados
Sunda,كَيْڠَيڠْ,keṅeṅ
Sunda,فَڠَافُنْتࣤنْ,paṅapuntěn
Sunda,كَالَهْكَا,kalahka
Sunda,ۑَرَوْچَوْكࣤنْ,ñarocokěn
Sunda,چَلِيْنَا,calina
Sunda,كُوْرَامَوْ,kuramo
Sunda,نُوْتُوْفَنْ,nutupan
Sunda,بࣤڠࣤتْ,běṅět
Sunda,بَاجُنَا,bajuna
Sunda,كَجَوْڠْجَوْنَنْ,kajoṅjonan
Sunda,كَابِنَابِنَا,kabinabina
Sunda,إِنِّي,inni
Sunda,جِهَارًا,jiharan
Sunda,أَعْلَنْتُ,a'lantu
Sunda,وَأَسْرَرْتُ,waasrartu
Sunda,إِسْرَارًا,israran
Sunda,سَيࣤكْتُوسْنَا,sayěktusna
Sunda,سَيْئَيْفْ,seep
Sunda,طَرِيْقَهْ,ṯariqah
Sunda,فَوْلَهْ,polah
Sunda,عَبْدِيْدِيْنَا,'abdidina
Sunda,ڠُوَارْ,ṅuar
Sunda,كَلَيَنْ,kalayan
Sunda,تࣤرَاڠْڠَنْ,těraṅṅan
Sunda,بَوْهْ,boh
Sunda,رࣤرࣤنْچࣤفَنْ,rěrěncěpan
Sunda,فَقُلْتُ,paqultu
Sunda,اسْتَغْفِرُوا,astaġpiru
Sunda,رَبَّكُمْ,rabbakum
Sunda,غَفَّارًاكُوْ,ġapparanku
Sunda,عَبْدِيْفَرَنْتَوْسْ,'abdiparantos
Sunda,نَصِيحَتَنْ,naṣiẖatan
Sunda,مَارَينْتَا,marenta
Sunda,فَڠَمْفُوْرَا,paṅampura
Sunda,جࣤمْبَرْ,jěmbar
Sunda,فَڠَمْفُوْرَنَا,paṅampurana
Sunda,يُرْسِلِ,yursili
Sunda,السَّمَآءَ,as-samā`a
Sunda,مِدْرَارًا,midraran
Sunda,هُوْجَنْ,hujan
Sunda,مَايَڠْ,mayaṅ
Sunda,وَيُمْدِدْكُمْ,wayumdidkum
Sunda,بِأَمْوَالٍ,biamwalin
Sunda,وَّبَنِيْنَ,wwabanina
Sunda,وَيَجْعَلْ,wayaj'al
Sunda,جَنَّاتٍ,jannatin
Sunda,أَنْهَارًا,anharan
Sunda,فِيْتُوْلُڠْ,pituluṅ
Sunda,دُنْۑَا,dunña
Sunda,بَرَانَا,barana
Sunda,كَاتُتْ,katut
Sunda,سَاوَهْ,sawah
Sunda,كࣤبَوْنْ,kěbon
Sunda,چَائِيْنَا,caina
Sunda,چُرْچُورْ,curcur
Sunda,تَرْجُوْنَ,tarjuna
Sunda,وَقَارًا,waqaran
Sunda,مَرَا,mara
Sunda,وَقَدْ,waqad
Sunda,أَطْوَارًا,aṯwaran
Sunda,بَبَرَاهَا,babaraha
Sunda,تَاهَفْ,tahap
Sunda,تَرَوْا,taro
Sunda,خَلَقَ,ḵalaqa
Sunda,سَبْعَ,sab'a
Sunda,سَمٰوَاتٍ,samāwatin
Sunda,طِبَاقًا,ṯibaqan
Sunda,مِيْكِيْرَانْ,mikiran
Sunda,لَڠِتْ,laṅit
Sunda,وَجَعَلَ,waja'ala
Sunda,الْقَمَرَ,al-qamara
Sunda,فِيْهِنَّ,pihinna
Sunda,نُوْرًا,nuran
Sunda,الشَّمْسَ,aś-śamsa
Sunda,سِرَاجًا,sirajan
Sunda,بُوْلَنْ,bulan
Sunda,چَهَيَانَا,cahayana
Sunda,سࣤرَاڠَيْڠَيْ,sěraṅeṅe
Sunda,لَمْفُوْنَا,lampuna
Sunda,وَاللهُ,wallāhu
Sunda,أَنْبَتَكُمْ,anbatakum
Sunda,نَبَاتًا,nabatan
Sunda,نُوْوُهْكࣤنْ,nuwuhkěn
Sunda,تُوْتُوُهَنْ,tutuwuhan
Sunda,يُعِيْدُكُمْ,yu'idukum
Sunda,وَيُخْرِجُكُمْ,wayuḵrijukum
Sunda,إِخْرَاجًا,iḵrajan
Sunda,كَلُوَارْكࣤنْ,kaluarkěn
Sunda,جَعَلَ,ja'ala
Sunda,لَكُمُ,lakumu
Sunda,اْلأَرْضَ,al-arḏa
Sunda,بِسَاطًا,bisaṯan
Sunda,لِتَسْلُكُوْا,litasluku
Sunda,سُبُلًا,subulan
Sunda,فِجَاجًا,pijajan
Sunda,أَمْفَرَانْ,amparan
Sunda,لَلُوَاسْ,laluas
Sunda,لُوْمَمْفَهْ,lumampah
Sunda,دِيْۑَا,diña
Sunda,نُوْحٌ,nuẖun
Sunda,رَّبِّ,rrabbi
Sunda,عَصَوْنِيْ,'aṣauni
Sunda,يَزِدْهُ,yazidhu
Sunda,مَالُهُ,maluhu
Sunda,وَوَلَدُهُ,wawaladuhu
Sunda,خَسَارًا,ḵasaran
Sunda,وَڠْكࣤلَڠْ,waṅkělaṅ
Sunda,نُوْرُتْنَا,nurutna
Sunda,بَرَانَ,barana
Sunda,كَاتُوتْ,katut
Sunda,أَنَقْ,anaq
Sunda,إِنْچُوْنَا,incuna
Sunda,نَمْبَاهَنْ,nambahan
Sunda,كَرُوْؼِيَانْ,karugian
Sunda,وَمَكَرُوْا,wamakaru
Sunda,مَكَرًا,makaran
Sunda,كُبَّارًا,kubbaran
Sunda,ڠَايَاكࣤنْ,ṅayakěn
Sunda,دَيَا,daya
Sunda,كَلِنْتَڠْ,kalintaṅ
Sunda,أَؼࣤڠْنَا,agěṅna
Sunda,وَقَالُوْا,waqalu
Sunda,تَذَرُنَّ,taḋarunna
Sunda,وَدًّا,waddan
Sunda,وَّلَا,wwala
Sunda,سُوَاعًا,sua'an
Sunda,يَغُوْثَ,yaġuṫa
Sunda,وَيَعُوْقَ,waya'uqa
Sunda,وَنَسْرًا,wanasran
Sunda,نِڠْؼَلْكࣤنْ,niṅgalkěn
Sunda,دِيْوَتَ,diwata
Sunda,سَڠْهِيَڠْ,saṅhiyaṅ
Sunda,وَدَا,wada
Sunda,سُوَا,sua
Sunda,يَغُوْثْ,yaġuṫ
Sunda,يَعُوقْ,ya'uq
Sunda,نَثْرَا,naṫra
Sunda,أَضَلُّوْا,aḏallu
Sunda,كَثِيْرًا,kaṫiran
Sunda,تَزِدِ,tazidi
Sunda,ضَلَالًا,ḏalalan
Sunda,تَوسْ,tos
Sunda,فِسَنْ,pisan
Sunda,ۑَسَرْكࣤنْ,ñasarkěn
Sunda,بَاتُرْ,batur
Sunda,كِيْتُوْنَا,kituna
Sunda,نَمْبِيْهَنْ,nambihan
Sunda,نَوْنْ,non
Sunda,جَلْمِيْ,jalmi
Sunda,سَجَابِيْ,sajabi
Sunda,كَاسَسَرَنْ,kasasaran
Sunda,مِمَّا,mimma
Sunda,خَطِيْئَآتِهِمْ,ḵaṯiātihim
Sunda,أُغْرِقُوْا,uġriqu
Sunda,فَأُدْخِلُوْا,paudḵilu
Sunda,نَارًا,naran
Sunda,دَوْسَنَا,dosana
Sunda,كَرࣤمْكࣤنْ,karěmkěn
Sunda,أَسُفْكࣤنْ,asupkěn
Sunda,نَرَكَا,naraka
Sunda,يَجِدُوْا,yajidu
Sunda,دُوْنِ,duni
Sunda,أَنْصَارًا,anṣaran
Sunda,نُوْلُوْڠَنْ,nuluṅan
Sunda,سَلَيْنْ,salen
Sunda,تَذَرْ,taḋar
Sunda,الْكَافِرِيْنَ,al-kapirina
Sunda,دَيَّارًا,dayyaran
Sunda,سَيْسَاكࣤنْ,sesakěn
Sunda,سَؤُرَڠْ,sauraṅ
Sunda,أَنْتَاوِسْ,antawis
Sunda,كَلُفُرْ,kalupur
Sunda,بُوْمِي,bumi
Sunda,تَذَرْهُمْ,taḋarhum
Sunda,يُضِلُّوْا,yuḏillu
Sunda,يَلِدُوْا,yalidu
Sunda,فَاجِرًا,pajiran
Sunda,كَفَّارًا,kapparan
Sunda,مَرْؼِيْ,margi
Sunda,تَنْوَانْدَيْ,tanwande
Sunda,تَڠْتَوسْ,taṅtos
Sunda,دَرَوْسَ,darosa
Sunda,اغْفِرْ,aġpir
Sunda,لِيْ,li
Sunda,وَلِوَالِدَيَّ,waliwalidayya
Sunda,وَلِمَنْ,waliman
Sunda,دَخَلَ,daḵala
Sunda,بَيْتِيَ,betiya
Sunda,مُؤْمِنًا,mu`minan
Sunda,وَلِلْمُؤْمِنِيْنَ,walilmu`minina
Sunda,وَالْمُؤْمِنَاتِ,wal-mu`minati
Sunda,تَبَارًا,tabaran
Sunda,هَافُنْتࣤنْ,hapuntěn
Sunda,كَافُوْنْ,kapun
Sunda,بِيَڠْ,biyaṅ
Sunda,مِيْوَهْ,miwah
Sunda,لَالࣤبࣤتْ,lalěbět
Sunda,تُوْرْ,tur
Sunda,إِيْمَانْ,iman
Sunda,مُؤْمِنِيْنْ,mu`minin
Sunda,مُؤْمِنَاتْ,mu`minat
Sunda,نَمْبِيْهَانْ,nambihan
Sunda,دَرَوْلِيمْ,darolim
Sunda,كَابِنَاسَأَنْ,kabinasaan
Sunda,وَأَوْحَى,waoẖe
Sunda,أَنَّهُ,annahu
Sunda,يُّؤْمِنَ,yyu`mina
Sunda,قَوْمِكَ,qomika
Sunda,اٰمَنَ,āmana
Sunda,تَبْتَئِسْ,tabtais
Sunda,يَفْعَلُوْنَ,yap'aluna
Sunda,تَدِۑَا,tadiña
Sunda,وَحْيُوْكࣤنْ,waẖyukěn
Sunda,أَرِيْمَانْ,ariman
Sunda,فَوْمَ,poma
Sunda,نَلَڠْسَا,nalaṅsa
Sunda,أَلَتَنْ,alatan
Sunda,سَنِسْكَرَا,saniskara
Sunda,لَمْفَهْكࣤنْ,lampahkěn
Sunda,وَاصْنَعِ,waṣna'i
Sunda,الْفُلْكَ,al-pulka
Sunda,بِأَعْيُنِنَا,bia'yunina
Sunda,وَوَحْيِنَا,wawaẖyina
Sunda,تُخَاطِبْنِيْ,tuḵaṯibni
Sunda,ظَلَمُوْا,ẕalamu
Sunda,مُّغْرَقُوْنَ,mmuġraquna
Sunda,ۑِئࣤنْ,ñiěn
Sunda,بَاوَهْ,bawah
Sunda,فَنَلِيْڠَأَنْ,panaliṅaan
Sunda,مِتُوْرُتْ,miturut
Sunda,فِتُوْدُهْ,pituduh
Sunda,ۑَرِيْتَاكࣤنْ,ñaritakěn
Sunda,فࣤرْكَارَ,pěrkara
Sunda,دَرَلِمْ,daralim
Sunda,فَسْتِيْ,pasti
Sunda,تࣤلࣤمْكࣤنْ,tělěmkěn
Sunda,وَيَصْنَعُ,wayaṣna'u
Sunda,وَكُلَّمَا,wakullama
Sunda,مَرَّ,marra
Sunda,مَلَأٌ,malaun
Sunda,سَخِرُوْا,saḵiru
Sunda,مِنْهُ,minhu
Sunda,تَسْخَرُوْا,tasḵaru
Sunda,مِنَّا,minna
Sunda,فَإِنَّا,painna
Sunda,نَسْخَرُوْا,nasaḵaru
Sunda,مِنْكُمْ,minkum
Sunda,تَسْخَرُوْنَ,tasḵaruna
Sunda,ڠَلِيْوَتْ,ṅaliwat
Sunda,ؼࣤؼࣤدَينْ,gěgěden
Sunda,ڠَاؼࣤهْؼࣤيْكࣤنْ,ṅagěhgěikěn
Sunda,چَرَا,cara
Sunda,فَسَوْفَ,pasaupa
Sunda,يَأْتَيْهْ,ya`teh
Sunda,عَذَابٌ,'aḋabun
Sunda,يُخْزِيْهِ,yuḵzihi
Sunda,وَيَحِلُّ,wayaẖillu
Sunda,مُّقِيْمٌ,mmuqimun
Sunda,أࣤڠْكَيْ,ěṅke
Sunda,تِبَانَنْ,tibanan
Sunda,ۑَنْدَڠْ,ñandaṅ
Sunda,لَڠْؼࣤڠْ,laṅgěṅ
Sunda,جَآءَ,jā`a
Sunda,أَمْرُنَا,amruna
Sunda,وَفَارَ,wapara
Sunda,التَّنُّوْرِ,at-tannuri
Sunda,احْمِلْ,aẖmil
Sunda,زَوْجَيْنِ,zaujaini
Sunda,اثْنَيْنِ,aṫneni
Sunda,وَأَهْلَكَ,waahlaka
